profile,Hs,Tp,beach_slope,water_level
39,2.714,10.3,0.14177,-0.375
39,2.78,9.77,0.14177,-0.435
39,2.731,10.27,0.14177,-0.415
39,2.79,11.45,0.14177,-0.215
39,2.872,11.45,0.14177,0.095
39,3.136,12.93,0.14177,0.425
39,3.0897,12.93,0.14177,0.725
39,2.9954,12.93,0.14177,0.915
39,2.92,12.93,0.14177,0.975
39,2.886,10.83,0.14177,0.805
39,2.866,11.45,0.14177,0.545
39,2.924,12.93,0.14177,0.145
39,3.025,12.93,0.14177,-0.155
39,2.951,12.93,0.14177,-0.505
39,2.727,12.93,0.14177,-0.625
39,2.913,12.93,0.14177,-0.585
39,2.726,12.14,0.14177,-0.405
39,2.5072,12.535,0.14177,-0.185
39,2.305,12.93,0.14177,0.095
39,2.166,12.14,0.14177,0.315
39,2.157,11.45,0.14177,0.435
39,2.125,12.14,0.14177,0.445
39,1.924,11.45,0.14177,0.255
39,1.824,11.45,0.14177,0.065
39,1.73,12.14,0.14177,-0.175
39,1.744,10.83,0.14177,-0.335
39,1.603,10.83,0.14177,-0.355
39,1.648,10.83,0.14177,-0.315
39,1.69,10.83,0.14177,-0.075
39,1.763,11.45,0.14177,0.185
39,1.661,10.83,0.14177,0.515
39,1.6618,10.144,0.14177,0.795
39,1.6647,9.3684,0.14177,0.925
39,1.6698,8.5983,0.14177,0.915
39,1.6779,7.9298,0.14177,0.735
39,1.6891,7.4584,0.14177,0.395
39,1.704,7.28,0.14177,0.075
39,1.805,13.82,0.14177,-0.205
39,1.871,7.28,0.14177,-0.465
39,2.115,10.27,0.14177,-0.585
39,2.257,9.77,0.14177,-0.495
39,2.683,9.77,0.14177,-0.325
39,2.8265,9.77,0.14177,-0.085
39,2.883,9.77,0.14177,0.165
39,2.795,10.27,0.14177,0.335
39,2.8464,10.643,0.14177,0.425
39,2.931,10.83,0.14177,0.365
39,2.996,10.83,0.14177,0.195
39,2.758,10.83,0.14177,-0.005
39,2.757,10.83,0.14177,-0.195
39,2.693,11.45,0.14177,-0.345
39,2.601,10.83,0.14177,-0.395
39,2.561,10.27,0.14177,-0.275
39,2.385,10.83,0.14177,-0.045
39,2.342,10.27,0.14177,0.255
39,2.238,10.27,0.14177,0.525
39,2.162,10.27,0.14177,0.735
39,2.3,10.27,0.14177,0.855
39,2.1965,9.585,0.14177,0.805
39,2.093,8.9,0.14177,0.595
39,2.199,9.77,0.14177,0.275
39,2.5,9.77,0.14177,-0.025
39,2.75,10.27,0.14177,-0.285
39,2.623,10.83,0.14177,-0.475
39,2.662,10.83,0.14177,-0.565
39,2.753,10.27,0.14177,-0.425
39,2.716,9.77,0.14177,-0.235
39,2.537,10.27,0.14177,0.005
39,2.501,10.27,0.14177,0.235
39,2.467,8.9,0.14177,0.395
39,2.3841,9.585,0.14177,0.445
39,2.26,10.27,0.14177,0.395
39,2.094,9.32,0.14177,0.205
39,2.203,10.27,0.14177,-0.015
39,2.189,9.32,0.14177,-0.155
40,3.875,8.52,0.14064,0.295
40,4.176,8.9,0.14064,0.615
40,4.119,8.9,0.14064,0.865
40,4.301,9.77,0.14064,0.945
40,4.119,9.77,0.14064,0.885
40,4.287,9.32,0.14064,0.645
40,4.506,9.32,0.14064,0.315
40,4.364,9.32,0.14064,-0.035
40,4.299,9.32,0.14064,-0.345
40,4.253,9.77,0.14064,-0.555
40,4.025,9.32,0.14064,-0.605
40,3.923,9.32,0.14064,-0.515
40,3.97,9.77,0.14064,-0.285
40,4.109,9.32,0.14064,0.035
40,3.872,8.52,0.14064,0.295
40,4.039,9.32,0.14064,0.415
40,3.908,9.32,0.14064,0.435
40,3.939,9.32,0.14064,0.285
40,4.141,10.27,0.14064,0.095
40,4.107,10.27,0.14064,-0.125
40,3.874,9.77,0.14064,-0.335
40,3.898,8.9,0.14064,-0.455
40,3.704,10.27,0.14064,-0.425
40,3.5952,10.02,0.14064,-0.285
40,3.501,9.77,0.14064,0.045
40,3.385,10.83,0.14064,0.375
40,3.582,9.77,0.14064,0.685
40,3.589,10.83,0.14064,0.905
40,3.531,10.83,0.14064,0.965
40,3.555,10.83,0.14064,0.825
40,3.588,8.52,0.14064,0.615
40,3.567,8.17,0.14064,0.225
40,3.213,8.52,0.14064,-0.125
40,3.29,9.77,0.14064,-0.455
40,3.009,8.17,0.14064,-0.645
40,3.027,11.45,0.14064,-0.635
40,3.02,9.32,0.14064,-0.545
40,2.916,8.52,0.14064,-0.275
40,2.873,9.77,0.14064,0.005
40,2.8738,9.5971,0.14064,0.235
40,2.8752,9.1463,0.14064,0.375
40,2.876,8.52,0.14064,0.385
40,2.656,7.28,0.14064,0.245
40,2.726,9.77,0.14064,0.035
40,2.648,10.83,0.14064,-0.205
40,2.714,10.3,0.14064,-0.375
40,2.78,9.77,0.14064,-0.435
40,2.731,10.27,0.14064,-0.415
40,2.79,11.45,0.14064,-0.215
40,2.872,11.45,0.14064,0.095
40,3.136,12.93,0.14064,0.425
40,3.0897,12.93,0.14064,0.725
40,2.9954,12.93,0.14064,0.915
40,2.92,12.93,0.14064,0.975
40,2.886,10.83,0.14064,0.805
40,2.866,11.45,0.14064,0.545
40,2.924,12.93,0.14064,0.145
40,3.025,12.93,0.14064,-0.155
40,2.951,12.93,0.14064,-0.505
40,2.727,12.93,0.14064,-0.625
40,2.913,12.93,0.14064,-0.585
40,2.726,12.14,0.14064,-0.405
40,2.5072,12.535,0.14064,-0.185
40,2.305,12.93,0.14064,0.095
40,2.166,12.14,0.14064,0.315
40,2.157,11.45,0.14064,0.435
40,2.125,12.14,0.14064,0.445
40,1.924,11.45,0.14064,0.255
40,1.824,11.45,0.14064,0.065
40,1.73,12.14,0.14064,-0.175
40,1.744,10.83,0.14064,-0.335
40,1.603,10.83,0.14064,-0.355
40,1.648,10.83,0.14064,-0.315
40,1.69,10.83,0.14064,-0.075
40,1.763,11.45,0.14064,0.185
40,1.661,10.83,0.14064,0.515
40,1.6618,10.144,0.14064,0.795
40,1.6647,9.3684,0.14064,0.925
40,1.6698,8.5983,0.14064,0.915
40,1.6779,7.9298,0.14064,0.735
40,1.6891,7.4584,0.14064,0.395
40,1.704,7.28,0.14064,0.075
40,1.805,13.82,0.14064,-0.205
40,1.871,7.28,0.14064,-0.465
40,2.115,10.27,0.14064,-0.585
40,2.257,9.77,0.14064,-0.495
40,2.683,9.77,0.14064,-0.325
40,2.8265,9.77,0.14064,-0.085
40,2.883,9.77,0.14064,0.165
40,2.795,10.27,0.14064,0.335
40,2.8464,10.643,0.14064,0.425
40,2.931,10.83,0.14064,0.365
40,2.996,10.83,0.14064,0.195
40,2.758,10.83,0.14064,-0.005
40,2.757,10.83,0.14064,-0.195
40,2.693,11.45,0.14064,-0.345
40,2.601,10.83,0.14064,-0.395
40,2.561,10.27,0.14064,-0.275
40,2.385,10.83,0.14064,-0.045
40,2.342,10.27,0.14064,0.255
40,2.238,10.27,0.14064,0.525
40,2.162,10.27,0.14064,0.735
40,2.3,10.27,0.14064,0.855
40,2.1965,9.585,0.14064,0.805
40,2.093,8.9,0.14064,0.595
40,2.199,9.77,0.14064,0.275
40,2.5,9.77,0.14064,-0.025
40,2.75,10.27,0.14064,-0.285
40,2.623,10.83,0.14064,-0.475
40,2.662,10.83,0.14064,-0.565
40,2.753,10.27,0.14064,-0.425
40,2.716,9.77,0.14064,-0.235
40,2.537,10.27,0.14064,0.005
40,2.501,10.27,0.14064,0.235
40,2.467,8.9,0.14064,0.395
40,2.3841,9.585,0.14064,0.445
40,2.26,10.27,0.14064,0.395
40,2.094,9.32,0.14064,0.205
40,2.203,10.27,0.14064,-0.015
40,2.189,9.32,0.14064,-0.155
