time,Hs,Tp,beach_slope,runup
31/08/2014 11:00,1.19041533,8.597851264,0.167578467,1.366123532
31/08/2014 12:00,1.34259283,9.102966047,0.17378074,1.284313356
31/08/2014 13:00,1.350404751,9.103494915,0.149951224,1.236156529
31/08/2014 14:00,1.43819761,8.074351995,0.118725215,1.017539201
31/08/2014 15:00,1.372514251,8.534591932,0.111400937,0.948468303
31/08/2014 16:00,1.35324274,8.555293433,0.105714936,0.899246498
31/08/2014 17:00,1.307457132,9.734612189,0.102424477,0.872531483
31/08/2014 18:00,1.274970297,9.093735742,0.11191557,0.878102519
31/08/2014 19:00,1.310122573,9.684169626,0.119908324,0.923788004
31/08/2014 20:00,1.366352431,9.085992969,0.125453708,1.082409262
31/08/2014 21:00,1.228136081,9.709706503,0.143253084,1.222476275
31/08/2014 22:00,1.303566027,9.678319943,0.163269188,1.365266831
31/08/2014 23:00,1.349782555,9.713530943,0.171583141,1.331668677
1/09/2014 0:00,1.391257506,9.651153698,0.189119239,1.421235455
1/09/2014 1:00,1.31768832,9.673143233,0.187317756,1.378673318
1/09/2014 2:00,1.385698944,9.686623772,0.165457916,1.144252172
1/09/2014 3:00,1.240887034,9.105387923,0.157108865,1.00413653
1/09/2014 4:00,1.188984978,9.730992725,0.141143753,0.891352275
1/09/2014 5:00,1.284195012,10.36502343,0.138566813,0.814662083
1/09/2014 6:00,1.168762104,9.692051848,0.147939821,0.844480953
1/09/2014 7:00,1.174233551,9.724916119,0.146341582,0.933255789
1/09/2014 8:00,1.17145653,10.37379294,0.157346765,1.101268468
1/09/2014 9:00,1.124876042,9.098022301,0.164490655,1.232769386
1/09/2014 10:00,1.379647766,10.32936837,0.17229773,1.342309786
1/09/2014 11:00,1.222768982,10.36605385,0.185344025,1.261760196
1/09/2014 12:00,1.375498833,9.042134616,0.208863499,1.30079812
1/09/2014 13:00,1.254109848,9.050297663,0.221693292,1.529382766
1/09/2014 14:00,1.383877064,9.029325592,0.177672476,1.292747456
1/09/2014 15:00,1.212903517,9.644973468,0.156049838,1.157305768
1/09/2014 16:00,1.195444621,9.675891156,0.13387798,1.055772731
1/09/2014 17:00,1.229942293,9.057994409,0.136645977,0.896814557
1/09/2014 18:00,1.192658989,9.0387299,0.153700211,0.877168314
1/09/2014 19:00,1.042088124,9.061327647,0.148228836,0.884901574
1/09/2014 20:00,1.194541225,8.499848293,0.14456189,1.004860803
1/09/2014 21:00,1.166371418,9.029746374,0.15067948,1.086374064
1/09/2014 22:00,1.256967215,9.029448923,0.16825592,1.167350638
1/09/2014 23:00,1.110245712,9.64603007,0.17764176,1.322028907
2/09/2014 0:00,1.127687358,9.637210148,0.186404214,1.261580895
2/09/2014 1:00,1.15565832,9.628343883,0.189058035,1.292500782
2/09/2014 2:00,1.058695823,9.037416848,0.153934995,1.146713521
2/09/2014 3:00,1.110809574,8.486889289,0.142748696,1.059099958
2/09/2014 4:00,1.11167735,9.025112661,0.134483977,0.905579946
2/09/2014 5:00,1.010602044,8.508437357,0.123028948,0.810735946
2/09/2014 6:00,1.006248359,9.042727454,0.124670348,0.734796729
2/09/2014 7:00,1.002989335,9.025209091,0.120901507,0.751899931
2/09/2014 8:00,0.854333732,8.532050406,0.134445543,0.865220246
2/09/2014 9:00,0.890464371,8.520508074,0.170123632,0.960406482
2/09/2014 10:00,0.922351859,8.044994824,0.186647079,1.113789513
2/09/2014 11:00,0.882848006,8.531290514,0.199132463,1.098009786
2/09/2014 12:00,0.91281171,8.496378837,0.209974811,1.085723333
2/09/2014 13:00,0.9885247,8.518768502,0.205468035,0.975330085
2/09/2014 14:00,1.058402724,8.027907713,0.201135571,1.015999146
2/09/2014 15:00,0.969718388,8.561114963,0.152405731,1.001381094
2/09/2014 16:00,0.996706666,8.556875236,0.141064373,0.985657779
2/09/2014 17:00,0.324644154,5.1124489,0.156939153,1.180502292
2/09/2014 18:00,0.798815403,8.714703094,0.145039421,0.68358739
2/09/2014 19:00,0.540550454,6.634410586,0.122608406,0.558949677
2/09/2014 20:00,0.616708733,6.607672021,0.123189144,0.51579934
2/09/2014 21:00,0.890488749,7.523587213,0.105631504,0.642944283
2/09/2014 22:00,1.260867089,8.233552464,0.098529281,0.69380581
2/09/2014 23:00,0.850194092,7.115964026,0.133537713,0.83927281
3/09/2014 0:00,1.268497272,8.276407567,0.153124725,1.049410659
3/09/2014 1:00,1.654526025,9.462744036,0.16412588,1.085324517
3/09/2014 2:00,1.810573914,10.07573715,0.162201399,1.118691137
3/09/2014 3:00,2.209166751,11.09985671,0.171060667,1.36468925
3/09/2014 4:00,2.617820499,11.95046128,0.167513903,1.396982656
3/09/2014 5:00,2.047758499,11.41872823,0.141871575,1.408616331
3/09/2014 6:00,2.066394109,11.40937514,0.113878451,1.16341203
3/09/2014 7:00,2.083147934,11.40046902,0.137694721,1.154449741
3/09/2014 8:00,2.118808954,11.40333369,0.163597928,1.128611173
3/09/2014 9:00,1.929962469,11.43002762,0.175099213,1.193071564
3/09/2014 10:00,2.016655811,11.43216443,0.186795277,1.148192321
3/09/2014 11:00,1.771529593,10.73647447,0.213342956,1.30506134
3/09/2014 12:00,1.800568566,11.10470321,NaN,NaN
3/09/2014 13:00,1.824660877,11.46465952,0.232921396,1.861998206
3/09/2014 14:00,1.703323738,10.74572024,0.224945106,1.922730795
3/09/2014 15:00,1.882130811,11.42901092,0.189637981,1.768660564
3/09/2014 16:00,2.093339377,10.64328203,0.174280341,1.538621974
3/09/2014 17:00,1.826757372,10.70300928,0.156151336,1.488791424
3/09/2014 18:00,1.913969302,10.03772041,0.1450866,1.298023134
3/09/2014 19:00,1.870052306,10.04303813,0.13706148,1.140870436
3/09/2014 20:00,2.045242038,10.61868043,0.133870934,1.220857279
3/09/2014 21:00,2.211912462,11.28135766,0.130774762,1.078298377
3/09/2014 22:00,1.832848674,10.03521231,0.129339723,1.115578673
3/09/2014 23:00,1.861112353,9.992707819,0.124833842,1.364377171
4/09/2014 0:00,1.858823064,9.403802088,0.124105936,1.46296661
4/09/2014 1:00,1.817710431,12.25070897,0.121531684,1.553577144
4/09/2014 2:00,2.09853468,11.2797968,0.11853818,1.569441856
4/09/2014 3:00,1.997093096,11.32819592,0.123720369,1.544886017
4/09/2014 4:00,1.775398731,9.411173106,0.123610889,1.441514889
4/09/2014 5:00,2.040001173,11.32660734,0.121033591,1.410104302
4/09/2014 6:00,1.81644064,11.40947195,0.123096524,1.343658672
4/09/2014 7:00,1.798881608,9.427967629,0.120950875,1.203808193
4/09/2014 8:00,1.984891929,10.60419163,0.121699093,1.095344764
4/09/2014 9:00,2.190767527,12.02944229,0.120334291,1.009203453
4/09/2014 10:00,1.757175437,9.402219728,0.113493858,1.140969135
4/09/2014 11:00,2.180041349,11.2527653,0.098255907,1.191319391
4/09/2014 12:00,1.912516018,11.35658026,0.097733471,1.194314152
4/09/2014 13:00,1.837425054,9.394784111,0.105178243,1.264894332
4/09/2014 14:00,2.015242442,9.932446522,0.105225738,1.31649864
4/09/2014 15:00,2.039274178,11.31804937,0.10552247,1.311615558
4/09/2014 16:00,1.953573767,10.57408734,0.102503036,1.251604401
4/09/2014 17:00,1.750716369,10.65352896,0.091571701,1.176505215
4/09/2014 18:00,1.855117974,9.975527588,0.087741483,1.09532216
4/09/2014 19:00,1.72663746,9.404107339,0.088535707,0.956316293
4/09/2014 20:00,1.851554828,9.675922312,0.084667371,0.962408902
4/09/2014 21:00,1.971527333,9.932700408,0.08152299,0.819433893
4/09/2014 22:00,1.922174931,9.932887046,0.071289539,0.711400085
4/09/2014 23:00,1.804267003,10.61462339,0.057305266,0.742780921
5/09/2014 0:00,1.782669383,9.36388279,0.062096038,0.793226781
5/09/2014 1:00,1.506308867,9.360089742,0.078193913,0.832311653
5/09/2014 2:00,1.658271282,9.97054972,0.083713942,0.908929528
5/09/2014 3:00,1.629039649,9.970786551,0.083396183,0.931224648
5/09/2014 4:00,1.611323704,9.970930084,0.084688048,0.973887102
5/09/2014 5:00,1.561356542,9.328683381,0.081468739,0.921755498
5/09/2014 6:00,1.544212671,9.325959617,0.081203082,0.838984584
5/09/2014 7:00,1.634017581,9.927816356,0.081609655,0.73550288
5/09/2014 8:00,1.615212305,9.280889432,0.072744656,0.741970879
5/09/2014 9:00,1.505807735,8.734164975,0.064016333,0.594598029
5/09/2014 10:00,1.663932314,9.272499265,0.066237075,0.659083887
5/09/2014 11:00,1.887446245,9.857562334,0.074342763,0.681065558
5/09/2014 12:00,1.420434051,9.282442565,0.081136162,0.814154362
5/09/2014 13:00,1.886925438,9.215172037,0.082390158,1.015163695
5/09/2014 14:00,1.966031988,9.210222261,0.075033243,1.1618409
5/09/2014 15:00,2.098395902,9.786175687,0.068813528,1.249889003
5/09/2014 16:00,1.777374127,8.688728819,0.07894058,1.250518807
5/09/2014 17:00,1.7317472,9.825338512,0.089687835,1.237166249
5/09/2014 18:00,1.971371989,9.787923529,0.097048065,1.191737362
5/09/2014 19:00,2.070908977,9.765424557,0.101756317,1.117051898
5/09/2014 20:00,2.102333575,9.749312606,0.089055236,0.963044169
5/09/2014 21:00,2.171803646,9.188265242,0.085748417,0.808258949
5/09/2014 22:00,1.888609833,9.215357213,0.063134094,0.70426965
5/09/2014 23:00,1.897306993,9.237011112,0.046339854,0.605453821
6/09/2014 0:00,1.801929553,9.18182196,0.039363646,0.686103212
6/09/2014 1:00,1.749343201,9.206471607,0.071348734,0.798866369
6/09/2014 2:00,1.67612303,8.187957819,0.068296096,0.917701841
6/09/2014 3:00,2.038272201,9.139354668,0.079034657,0.898247756
6/09/2014 4:00,1.603010946,8.131372292,0.082354602,0.982270929
6/09/2014 5:00,1.811414395,9.18291638,0.085608297,1.028167227
6/09/2014 6:00,1.973313836,9.160177383,0.08791129,0.948274052
6/09/2014 7:00,1.771113415,8.610041151,0.092207399,0.94532842
6/09/2014 8:00,1.749608894,8.606206839,0.080802707,0.742903837
6/09/2014 9:00,1.666464263,8.601305747,0.079665963,0.650461517
6/09/2014 10:00,1.541179171,8.635184072,0.077808729,0.544135567
6/09/2014 11:00,1.818187446,8.639758359,0.078419732,0.500775822
6/09/2014 12:00,1.733698947,9.14321366,0.079124707,0.558293194
6/09/2014 13:00,1.606809847,9.148431814,0.074488759,0.634925379
6/09/2014 14:00,1.506307269,8.122244213,0.080978635,0.819520762
6/09/2014 15:00,1.442785427,8.136993668,0.084852923,0.895258765
6/09/2014 16:00,1.457398799,8.125269632,0.082649283,1.039125164
6/09/2014 17:00,1.342293651,8.112469539,0.079497441,1.016133252
6/09/2014 18:00,1.630349691,8.571917658,0.088942147,1.008427258
6/09/2014 19:00,1.53171684,8.587952755,0.083980237,0.915160537
6/09/2014 20:00,1.456464764,8.576789134,0.109059372,0.806406144
6/09/2014 21:00,1.30933211,8.577143321,0.101587494,0.61933733
6/09/2014 22:00,1.526522133,8.077106661,0.097630883,0.472315955
6/09/2014 23:00,1.514936444,8.066696917,0.080122766,0.377317119
7/09/2014 0:00,1.315607292,7.666189491,0.073055622,0.382110595
7/09/2014 1:00,1.356357798,7.661259646,0.069903061,0.390583196
7/09/2014 2:00,1.119404436,8.072447721,0.08651275,0.518294293
7/09/2014 3:00,1.135242821,8.080225276,0.096945435,0.608837348
7/09/2014 4:00,1.193990679,7.637719851,0.089872039,0.750211367
7/09/2014 5:00,1.20654312,8.053392757,0.085696309,0.837101016
7/09/2014 6:00,1.102815913,8.055636636,0.124747074,0.903753633
7/09/2014 7:00,1.237039538,8.042061603,0.125564917,0.834757631
7/09/2014 8:00,1.131073171,7.622399018,0.101604106,0.668131916
7/09/2014 9:00,1.124362745,7.616537298,0.095731857,0.505662041
7/09/2014 10:00,1.086905666,8.05950294,0.099581907,0.330871503
7/09/2014 11:00,1.109616745,7.621657944,0.087699291,0.294097299
7/09/2014 12:00,0.857285979,7.672220668,0.085670438,0.315763025
7/09/2014 13:00,1.023459002,6.887353062,0.091125245,0.292186991
7/09/2014 14:00,1.167879892,7.23496475,0.094418379,0.493070665
7/09/2014 15:00,1.083843189,8.048339809,0.10795844,0.675165608
7/09/2014 16:00,1.149052381,8.041923756,0.113621343,0.947023255
7/09/2014 17:00,1.218789733,7.249352388,0.113680704,1.098564032
7/09/2014 18:00,1.064897638,6.888258146,0.119559863,1.099844631
7/09/2014 19:00,1.189445599,7.239250744,0.127538515,1.053568478
7/09/2014 20:00,1.155818388,7.242769053,0.138982427,0.904390352
7/09/2014 21:00,1.01174891,11.35030326,0.142061851,0.684528969
7/09/2014 22:00,1.162505739,7.238578805,0.114075034,0.429175662
7/09/2014 23:00,1.072129649,7.622781913,0.078123239,0.239297476
8/09/2014 0:00,1.20375917,7.238275512,NaN,NaN
8/09/2014 1:00,0.979890398,11.30027874,NaN,NaN
8/09/2014 2:00,0.973640989,7.632444637,0.059898827,0.26148259
8/09/2014 3:00,1.001116547,8.05599387,0.088497881,0.323155591
8/09/2014 4:00,0.97278141,10.44606692,0.118648063,0.555022954
8/09/2014 5:00,0.867525755,7.634034531,0.124318786,0.777165266
8/09/2014 6:00,0.938876647,7.229131514,0.120930094,0.858015186
8/09/2014 7:00,0.991102551,7.606819213,0.125594693,0.885438032
8/09/2014 8:00,0.835125321,6.881972498,0.133203886,0.769521093
8/09/2014 9:00,0.908337003,6.879987887,0.126070819,0.572662083
8/09/2014 10:00,1.043948516,6.883605163,0.118317117,0.335839409
8/09/2014 11:00,0.996505384,6.588120038,0.102385349,0.177180857
8/09/2014 12:00,0.99851907,6.587087335,NaN,NaN
8/09/2014 13:00,0.922395553,7.217315368,0.094039209,0.316690473
8/09/2014 14:00,0.746809499,10.49121396,0.093993415,0.274935182
8/09/2014 15:00,0.854305086,6.873365316,0.110115424,0.412991583
8/09/2014 16:00,0.893394648,6.577632245,0.128897803,0.682816067
8/09/2014 17:00,0.769845128,11.29940616,0.107710019,0.868321484
8/09/2014 18:00,0.726259409,11.47292717,0.114375082,0.994201198
8/09/2014 19:00,1.140671372,6.340369992,0.136701457,0.947620809
8/09/2014 20:00,0.841781597,3.862119717,0.126594532,0.920483066
8/09/2014 21:00,0.855195886,11.30908689,0.101827658,0.828989431
8/09/2014 22:00,0.921012028,4.100203282,0.098477741,0.6400605
8/09/2014 23:00,0.902575115,4.277064451,0.116715811,0.442469576
9/09/2014 0:00,1.112957142,4.633895515,0.113354017,0.348908694
9/09/2014 1:00,1.046159709,4.695197815,0.097670593,0.200146596
9/09/2014 2:00,1.089665425,11.13602554,0.065149943,0.275105692
9/09/2014 3:00,1.021562441,4.749754811,0.108160881,0.337310317
9/09/2014 4:00,1.026225336,4.737351256,0.105027423,0.520906243
9/09/2014 5:00,1.089101624,4.846851004,0.104481072,0.686748284
9/09/2014 6:00,1.028831566,4.828087311,0.102150084,0.831516057
9/09/2014 7:00,1.103773305,5.131682218,0.116395387,0.920382983
9/09/2014 8:00,1.060275632,5.114199621,0.11696033,0.908295802
9/09/2014 9:00,1.044075933,4.995567876,0.115184161,0.807182422
9/09/2014 10:00,0.990907587,4.984086403,0.105640444,0.742351914
9/09/2014 11:00,0.996229563,4.86883662,0.111371893,0.498225376
9/09/2014 12:00,0.974854391,4.86414746,0.121866724,0.322064446
9/09/2014 13:00,0.982392946,4.862208107,0.130926682,0.386750076
9/09/2014 14:00,0.975395541,4.967474207,0.130768769,0.327784874
9/09/2014 15:00,1.017230285,5.099806259,0.126736631,0.359550472
9/09/2014 16:00,1.041812643,5.013271046,0.121435039,0.526800921
9/09/2014 17:00,1.107432771,4.844619132,0.100507269,0.800007835
9/09/2014 18:00,1.064961676,4.59307229,0.107982982,0.908125875
9/09/2014 19:00,1.141798327,4.862347501,0.110066803,1.015926889
9/09/2014 20:00,1.231252846,5.175326472,0.107944916,1.028818611
9/09/2014 21:00,1.207623438,5.070758993,0.11379851,0.968780733
9/09/2014 22:00,1.267522786,5.194083902,0.095899805,0.839946185
9/09/2014 23:00,1.260700731,5.58321324,0.077406767,0.639205665
10/09/2014 0:00,1.298996091,5.766085074,0.093446946,0.509580739
10/09/2014 1:00,1.4063767,5.973991153,0.08715655,0.438874108
10/09/2014 2:00,1.493342653,5.672981518,0.099948355,0.418187726
10/09/2014 3:00,1.595363741,6.22838001,0.097311299,0.479861039
10/09/2014 4:00,1.563145272,6.66982166,0.088963739,0.591055914
10/09/2014 5:00,1.589019161,6.680256282,0.084945873,0.805092001
10/09/2014 6:00,1.490385769,7.239934285,0.090128295,0.908377005
10/09/2014 7:00,1.379594294,7.588069037,0.102421074,1.145654926
10/09/2014 8:00,1.241108101,7.580398992,0.144594675,1.252246097
10/09/2014 9:00,1.174262461,6.885242564,0.122358621,1.114894309
10/09/2014 10:00,1.111328562,6.876959954,0.10593653,0.907936158
10/09/2014 11:00,1.063517169,6.590763232,0.079700424,0.791225526
10/09/2014 12:00,1.135876986,6.879438327,0.079037284,0.616187546
10/09/2014 13:00,1.195685338,7.575297817,0.07362287,0.442284814
10/09/2014 14:00,1.318229461,7.985682152,0.067643527,0.502055783
10/09/2014 15:00,1.303746813,7.582399182,0.070106188,0.49102191
10/09/2014 16:00,1.31742095,7.984936798,0.076619544,0.563793796
10/09/2014 17:00,1.266369453,7.580557056,0.084297846,0.733328689
10/09/2014 18:00,1.127357814,7.976087254,0.079037083,0.860431514
10/09/2014 19:00,1.030458147,7.567898575,0.085509936,1.034876544
10/09/2014 20:00,0.69432941,7.241235143,0.111346957,1.096043903
10/09/2014 21:00,0.647881297,7.23851651,0.119332998,1.065522763
10/09/2014 22:00,0.622875087,7.234364722,0.114910803,0.979454831
10/09/2014 23:00,0.51907689,6.891663258,0.103918632,0.773114794
11/09/2014 0:00,0.208001397,6.40814932,0.083064334,0.519484144
11/09/2014 1:00,0.384081805,6.605897233,0.070050527,0.268825561
11/09/2014 2:00,0.38920365,6.931241698,0.072691575,0.20294637
11/09/2014 3:00,0.480626028,6.891811117,NaN,NaN
11/09/2014 4:00,0.252411664,6.778099331,NaN,NaN
11/09/2014 5:00,0.318141956,7.012298228,0.063274397,0.20914593
11/09/2014 6:00,0.657455496,11.89985246,0.071053369,0.428253454
11/09/2014 7:00,0.164867189,4.574996286,0.093902494,0.494238807
11/09/2014 8:00,0.588139869,11.18224922,0.096947102,0.547665807
11/09/2014 9:00,0.190460747,5.785573506,0.11927742,0.590672004
11/09/2014 10:00,0.245364008,5.957130234,0.13664502,0.620677713
11/09/2014 11:00,0.249664922,5.757915274,0.132194766,0.70156205
11/09/2014 12:00,0.223956304,5.896109369,0.124988899,0.498085108
11/09/2014 13:00,0.201651385,5.664733371,0.090095275,0.252691804
11/09/2014 14:00,0.230005482,5.579973597,0.068318878,0.16681589
11/09/2014 15:00,0.253709596,5.449419029,NaN,NaN
11/09/2014 16:00,0.257361209,5.652504674,NaN,NaN
11/09/2014 17:00,0.224894443,5.089817939,0.061584885,0.0918323
11/09/2014 18:00,0.269646545,7.115227138,0.075252527,0.299648972
11/09/2014 19:00,0.286144571,5.589712785,0.102167702,0.495757755
11/09/2014 20:00,0.320297538,6.961232288,0.106530232,0.627413073
11/09/2014 21:00,0.320547338,5.787629648,0.108385683,0.506529081
11/09/2014 22:00,0.113601651,5.058385772,0.122477001,0.521142595
11/09/2014 23:00,0.224165056,4.811243298,0.139964846,0.456891487
12/09/2014 0:00,0.308272575,4.66805566,0.151532761,0.461605029
12/09/2014 1:00,0.264548893,4.616626214,0.144452092,0.28634105
12/09/2014 2:00,0.293809705,4.764843441,NaN,NaN
12/09/2014 3:00,0.500003546,5.045186433,NaN,NaN
12/09/2014 4:00,0.490787277,6.05066408,NaN,NaN
12/09/2014 5:00,0.669620196,5.99683028,NaN,NaN
12/09/2014 6:00,0.60565819,7.094251044,0.098746465,0.293398451
12/09/2014 7:00,0.818087542,6.663096167,0.142140262,0.587641936
12/09/2014 8:00,0.847803526,7.361442065,0.15491995,0.81474123
12/09/2014 9:00,0.90100157,7.761380534,0.153035047,0.83558202
12/09/2014 10:00,0.633633432,7.487715484,0.141371886,0.825279359
12/09/2014 11:00,0.893982177,6.363613349,0.130794997,0.800904535
12/09/2014 12:00,0.836332195,6.607929332,0.128919492,0.712229277
12/09/2014 13:00,0.635397974,6.401433071,0.127102518,0.515172006
12/09/2014 14:00,0.598162727,6.44573294,0.116407907,0.269730245
12/09/2014 15:00,0.561949215,6.741051107,0.096352975,0.218192934
12/09/2014 16:00,0.635941938,5.890743342,NaN,NaN
12/09/2014 17:00,0.655047195,8.275416732,0.075722079,0.124780041
12/09/2014 18:00,0.632094446,5.880488481,0.074320499,0.18374339
12/09/2014 19:00,0.503256652,7.518687774,0.102294579,0.365321465
12/09/2014 20:00,0.536260682,8.475652372,0.138781743,0.592776862
12/09/2014 21:00,0.640012994,8.31567495,0.139620239,0.725543626
12/09/2014 22:00,0.538270453,7.444940163,0.13602091,0.732666217
12/09/2014 23:00,0.427533476,8.557521212,0.130001601,0.681505873
13/09/2014 0:00,0.577558077,6.954609957,0.137270466,0.712738366
13/09/2014 1:00,0.519033798,7.449150557,0.151261368,0.582329544
13/09/2014 2:00,0.532531622,7.859797736,0.129950044,0.327124242
13/09/2014 3:00,0.461007769,7.937436556,NaN,NaN
13/09/2014 4:00,0.604188184,6.590223122,NaN,NaN
13/09/2014 5:00,0.511747324,6.951109065,NaN,NaN
13/09/2014 6:00,0.414089296,7.057853968,0.103955994,0.2307383
13/09/2014 7:00,0.483226113,6.953751673,0.116540001,0.390285689
13/09/2014 8:00,0.526496421,6.591518999,0.1375634,0.547088018
13/09/2014 9:00,0.48373118,6.612396894,0.114951666,0.620307968
13/09/2014 10:00,0.548790746,6.578501745,0.140956377,0.569033326
13/09/2014 11:00,0.44693165,9.503183532,0.152709194,0.56873005
13/09/2014 12:00,0.310292236,9.919928704,0.143707551,0.56383874
13/09/2014 13:00,0.435588053,8.859823273,0.132047724,0.611778888
13/09/2014 14:00,0.41336433,8.316376129,0.125399677,0.505505915
13/09/2014 15:00,0.469331453,7.717399098,0.126410364,0.308759186
13/09/2014 16:00,0.580609165,6.26754896,0.105863736,0.215554618
13/09/2014 17:00,0.562972921,6.272812716,0.099425402,0.202223697
13/09/2014 18:00,0.382206576,6.33642015,0.100051253,0.196480753
13/09/2014 19:00,0.45213516,6.59555359,0.110043035,0.26939216
13/09/2014 20:00,0.510156669,6.571325076,0.13846172,0.472614361
13/09/2014 21:00,0.429104606,8.828147449,0.144288938,0.57352329
13/09/2014 22:00,0.59316594,7.639109826,0.129137616,0.636953857
13/09/2014 23:00,0.573109624,6.879724308,0.13292965,0.603034014
14/09/2014 0:00,0.601810063,3.692681202,0.142245875,0.652243053
14/09/2014 1:00,0.788322166,4.0605873,0.127847811,0.636210527
14/09/2014 2:00,0.789422724,4.138189561,0.108912954,0.504083463
14/09/2014 3:00,0.755664792,4.26104705,0.106585561,0.356446494
14/09/2014 4:00,0.832191975,4.359353954,0.105154859,0.261447841
14/09/2014 5:00,0.487864921,12.55680785,0.104393097,0.208664166
14/09/2014 6:00,0.734915622,4.581454161,0.101934639,0.206825675
14/09/2014 7:00,0.754897268,4.383339347,0.10269073,0.300686879
14/09/2014 8:00,0.475620025,11.55790045,0.122932149,0.456527854
14/09/2014 9:00,0.402855051,12.56508171,0.143293435,0.674249004
14/09/2014 10:00,0.35449235,10.92631089,0.15641183,0.748295273
14/09/2014 11:00,0.409371553,12.50039114,0.148844638,0.781241729
14/09/2014 12:00,0.370890764,11.73130775,0.130643637,0.762683146
14/09/2014 13:00,0.420323038,10.67848902,0.119253058,0.753389824
14/09/2014 14:00,0.460681507,10.60059462,0.111983553,0.678202346
14/09/2014 15:00,0.585522747,8.529017538,0.094076319,0.587802843
14/09/2014 16:00,0.415671951,9.964684604,0.092935623,0.401593008
14/09/2014 17:00,0.314343263,11.99155723,0.105094751,0.264774758
14/09/2014 18:00,0.436473804,9.934750845,0.105238833,0.209161976
14/09/2014 19:00,0.41762727,9.333091537,0.099030615,0.221412478
14/09/2014 20:00,0.478911083,9.250842155,0.099397651,0.320465945
14/09/2014 21:00,0.4384157,11.70630269,0.108794206,0.404746548
14/09/2014 22:00,0.469859893,9.280087179,0.11570989,0.534186174
14/09/2014 23:00,0.425582576,9.380697381,0.121356054,0.605677273
15/09/2014 0:00,0.423073018,10.82668264,0.138064132,0.583374074
15/09/2014 1:00,0.559409124,9.161477514,0.119300532,0.617773437
15/09/2014 2:00,0.514580853,9.190611766,0.105853235,0.579253742
15/09/2014 3:00,0.468104998,9.251635838,0.11460174,0.458664126
15/09/2014 4:00,0.454831743,8.714904331,0.120181481,0.318829342
15/09/2014 5:00,0.455862863,9.260807408,0.112756045,0.245479592
15/09/2014 6:00,0.413153436,9.333492905,0.118128262,0.232216852
15/09/2014 7:00,0.40407836,4.47033756,0.121820772,0.270525737
15/09/2014 8:00,0.42119243,10.04873524,0.124868551,0.311230639
15/09/2014 9:00,0.386913713,10.904305,0.147996417,0.524370748
15/09/2014 10:00,0.290760067,4.80652942,0.157219746,0.633797543
15/09/2014 11:00,0.400229877,8.252267291,0.148331996,0.666440804
15/09/2014 12:00,0.36399842,6.050584177,0.136649086,0.63189024
15/09/2014 13:00,0.373953744,6.037385193,0.142787815,0.700240855
15/09/2014 14:00,0.411096263,5.767253079,0.152455906,0.668715603
15/09/2014 15:00,0.419509126,5.557279651,0.147675313,0.620963391
15/09/2014 16:00,0.357638802,6.366598883,0.142395082,0.533022558
15/09/2014 17:00,0.500772873,6.281805841,0.127212344,0.411326756
15/09/2014 18:00,0.465125372,6.909530007,0.112303096,0.325456031
15/09/2014 19:00,0.60151252,6.269393507,0.114787053,0.266471055
15/09/2014 20:00,0.414321363,11.74487152,0.105555626,0.311494198
15/09/2014 21:00,0.375150903,9.601867855,0.084203764,0.359298849
15/09/2014 22:00,0.421463108,10.18504252,0.140782173,0.503240803
15/09/2014 23:00,0.465169556,10.91267098,0.154973338,0.607999196
16/09/2014 0:00,0.563603774,10.7093982,0.142979312,0.706185095
16/09/2014 1:00,0.566823496,10.01710606,0.155662034,0.719419632
16/09/2014 2:00,0.590674565,9.345237531,0.134914653,0.751926939
16/09/2014 3:00,0.666487525,9.96340426,0.12892723,0.649963245
16/09/2014 4:00,0.75020551,9.255843164,0.112586815,0.653232061
16/09/2014 5:00,1.02522034,4.371845773,0.121745588,0.569240735
16/09/2014 6:00,1.134592409,4.635723741,0.114128198,0.528827659
16/09/2014 7:00,1.239927037,4.764282021,0.114976097,0.512767116
16/09/2014 8:00,1.227606598,4.697316843,0.120467973,0.574788233
16/09/2014 9:00,1.316118574,4.96683002,0.122753396,0.625047306
16/09/2014 10:00,1.438276635,5.039373247,0.139587311,0.830196067
16/09/2014 11:00,1.528215523,5.142433493,0.142690548,0.936580642
16/09/2014 12:00,1.535143296,5.345585489,0.138161923,1.00260042
16/09/2014 13:00,1.390043995,5.273585917,0.142597508,0.979525334
16/09/2014 14:00,1.242037339,4.918476924,0.126341936,0.982020507
16/09/2014 15:00,1.404088354,5.365076807,0.117116465,0.814729721
16/09/2014 16:00,1.363610895,9.025492329,0.094195177,0.804028909
16/09/2014 17:00,1.381974148,5.348759553,0.074318684,0.69268181
16/09/2014 18:00,1.349394786,5.334801413,0.09333355,0.607304282
16/09/2014 19:00,0.755500139,11.57131156,0.091646192,0.464686221
16/09/2014 20:00,0.738224843,11.47126252,0.096086525,0.367518149
16/09/2014 21:00,0.641414193,11.59392507,0.102219572,0.395127386
16/09/2014 22:00,0.589885864,11.69932119,0.101470791,0.491796172
16/09/2014 23:00,0.518573758,11.72961416,0.104825737,0.571267952
17/09/2014 0:00,0.633799122,10.65982041,0.104397652,0.598780356
17/09/2014 1:00,0.570314406,11.70367796,0.104752675,0.707738586
17/09/2014 2:00,0.6617984,9.926110685,0.111362001,0.756004926
17/09/2014 3:00,0.662364652,11.53662913,0.114790886,0.776368373
